,population
6919,3000
6920,10283
6921,7204
6922,5700
6923,7076
6924,5510
6925,38095
6926,1064
6927,12821
6928,7560
6929,41688
6930,108464
6931,8022
6932,5000
6933,50112
6934,71191
6935,119790
6936,12800
6937,3700
6938,2400
6939,8436
6940,8400
6941,66646
6942,13156
6943,8448
6944,8505
6945,20562
6946,7500
6947,6360
6948,5293
6949,16535
6950,16474
6951,14810
6952,13077
6953,8527
6954,4900
6955,10215
6956,6962
6957,8600
6958,7000
6959,8510
6960,8033
6961,9061
6962,7200
6963,6687
6964,8100
6965,209199
6966,7500
6967,7226
6968,12000
6969,2090
6970,21904
6971,52567
6972,13212
6973,8000
6974,6415
6975,8240
6976,8173
6977,1800
6978,13260
6979,8285
6980,1524
6981,7399
6982,10464
6983,12187
6984,24740
6985,6750
6986,5100
6987,5000
6988,8000
6989,5650
6990,15225
6991,11778
6992,7260
6993,7205
6994,28008
6995,5950
6996,4689
6997,7200
6998,4950
6999,10062
7000,87120
7001,3420
7002,21701
7003,4000
7004,2550
7005,11942
7006,4000
7007,6808
7008,24767
7009,8079
7010,9879
7011,6343
7012,2800
7013,47480
7014,5800
7015,5236
7016,6600
7017,13679
7018,5000
7019,7666
7020,8012
7021,9139
7022,11954
7023,8145
7024,7000
7025,5400
7026,12487
7027,7320
7028,10908
7029,15570
7030,60113
7031,6985
7032,12500
7033,9696
7034,3240
7035,42840
7036,3962
7037,82328
7038,7985
7039,8100
7040,8100
7041,9000
7042,7380
7043,3710
7044,23962
7045,13458
7046,19487
7047,8820
7048,5724
7049,7194
7050,8436
7051,7740
7052,11884
7053,9231
7054,4872
7055,7000
7056,5909
7057,9627
7058,6887
7059,231739
7060,4332
7061,8682
7062,3400
7063,5472
7064,7199
7065,20277
7066,11658
7067,3000
7068,13296
7069,17200
7070,256132
7071,7210
7072,4200
7073,16552
7074,10087
7075,9375
7076,3900
7077,881654
7078,8269
7079,5412
7080,4960
7081,9000
7082,9350
7083,23760
7084,2128
7085,3644
7086,8424
7087,7775
7088,4825
7089,7500
7090,1710
7091,1248
7092,9500
7093,11480
7094,7350
7095,8398
7096,7740
7097,10505
7098,7931
7099,7926
7100,8064
7101,10057
7102,4000
7103,4960
7104,8000
7105,4000
7106,9375
7107,8125
7108,10987
7109,8162
7110,5818
7111,7000
7112,6300
7113,9869
7114,5995
7115,12171
7116,12005
7117,9405
7118,10812
7119,8100
7120,37193
7121,6120
7122,7632
7123,9350
7124,6171
7125,12381
7126,9315
7127,7700
7128,38794
7129,6417
7130,19877
7131,4046
7132,9845
7133,3150
7134,131551
7135,9204
7136,8400
7137,4499
7138,11440
7139,3600
7140,10720
7141,5170
7142,11646
7143,7840
7144,5767
7145,4447
7146,10440
7147,5500
7148,5500
7149,12000
7150,20954
7151,873
7152,7700
7153,5580
7154,8700
7155,8100
7156,3540
7157,4140
7158,76877
7159,7650
7160,7260
7161,3785
7162,10939
7163,6490
7164,2980
7165,4000
7166,7952
7167,2001
7168,8000
7169,5700
7170,8770
7171,11173
7172,7535
7173,9800
7174,7467
7175,10203
7176,7102
7177,7500
7178,7276
7179,7276
7180,9916
7181,7500
7182,3520
7183,4011
7184,8775
7185,6755
7186,7246
7187,3150
7188,5000
7189,8165
7190,7361
7191,8856
7192,12888
7193,1502
7194,4000
7195,4600
7196,5500
7197,6450
7198,45738
7199,9600
7200,6002
7201,8512
7202,7350
7203,9550
7204,8144
7205,9680
7206,11795
7207,46786
7208,9900
7209,10750
7210,34040
7211,6600
7212,15188
7213,676
7214,5195
7215,4298
7216,48788
7217,8709
7218,6050
7219,4947
7220,7867
7221,7199
7222,20181
7223,57499
7224,11780
7225,10212
7226,6600
7227,1250
7228,12000
7229,4800
7230,6840
7231,18480
7232,3000
7233,6600
7234,7700
7235,5425
7236,6907
7237,10160
7238,7000
7239,12538
7240,43124
7241,8400
7242,1193
7243,7198
7244,7488
7245,7153
7246,7153
7247,5056
7248,9600
7249,9762
7250,438213
7251,7140
7252,27600
7253,13421
7254,4000
7255,5551
7256,5500
7257,15200
7258,8562
7259,2550
7260,7500
7261,8685
7262,10098
7263,5000
7264,7958
7265,14876
7266,9046
7267,13041
7268,14777
7269,12281
7270,24603
7271,16622
7272,9800
7273,10000
7274,4000
7275,7250
7276,12028
7277,3386
7278,10650
7279,9374
7280,189050
7281,217800
7282,187313
7283,5450
7284,8210
7285,15400
7286,5500
7287,6000
7288,7845
7289,10827
7290,9600
7291,7021
7292,47958
7293,6600
7294,577605
7295,10350
7296,9428
7297,2800
7298,10277
7299,4731
7300,4025
7301,9168
7302,4381
7303,7697
7304,9800
7305,7200
7306,4602
7307,7895
7308,9588
7309,8842
7310,6892
7311,24354
7312,2300
7313,13085
7314,3060
7315,7100
7316,7275
7317,5750
7318,895
7319,5376
7320,14157
7321,9750
7322,8303
7323,8800
7324,7700
7325,4500
7326,11090
7327,7952
7328,37089
7329,47916
7330,8113
7331,5413
7332,5132
7333,78408
7334,4720
7335,9360
7336,7350
7337,3080
7338,5240
7339,6847
7340,12100
7341,258746
7342,8320
7343,4100
7344,14126
7345,18778
7346,35070
7347,8329
7348,4996
7349,11454
7350,16679
7351,5210
7352,6838
7353,5298
7354,10800
7355,10766
7356,6300
7357,14862
7358,8808
7359,8160
7360,6000
7361,23891
7362,8395
7363,7297
7364,123600
7365,4007
7366,16600
7367,7853
7368,9354
7369,7500
7370,19370
7371,5100
7372,9267
7373,11950
7374,11745
7375,1033
7376,7450
7377,4080
7378,7759
7379,1850
7380,6090
7381,9900
7382,5000
7383,7000
7384,8532
7385,3478
7386,14096
7387,7071
7388,1298
7389,3438
7390,31747
7391,7500
7392,17859
7393,8093
7394,15760
7395,7200
7396,7800
7397,2700
7398,51354
7399,18810
7400,8892
7401,3000
7402,7210
7403,7930
7404,9583
7405,6658
7406,5612
7407,4480
7408,9300
7409,7316
7410,7200
7411,44866
7412,8429
7413,12840
7414,5200
7415,9097
7416,5530
7417,9077
7418,5402
7419,15246
7420,11400
7421,9835
7422,7920
7423,8049
7424,9599
7425,25993
7426,21578
7427,49149
7428,3313
7429,8000
7430,4011
7431,9163
7432,3800
7433,20925
7434,8755
7435,31314
7436,16600
7437,6120
7438,49658
7439,7306
7440,6000
7441,10804
7442,18255
7443,7920
7444,10113
7445,10370
7446,5160
7447,5000
7448,1410
7449,7920
7450,7877
7451,19000
7452,6018
7453,14633
7454,6527
7455,49044
7456,39449
7457,8100
7458,74052
7459,6300
7460,7953
7461,12031
7462,5650
7463,4990
7464,7351
7465,6250
7466,12003
7467,6175
7468,10733
7469,7400
7470,15920
7471,8100
7472,12899
7473,7585
7474,8467
7475,10800
7476,4800
7477,9166
7478,13803
7479,12677
7480,5000
7481,7900
7482,8451
7483,1071
7484,12040
7485,4000
7486,8922
7487,198198
7488,3400
7489,15016
7490,4050
7491,7800
7492,6000
7493,19088
7494,13870
7495,11761
7496,107157
7497,6380
7498,7222
7499,5750
7500,7225
7501,14959
7502,10556
7503,3978
7504,6590
7505,10125
7506,16224
7507,5108
7508,6010
7509,8145
7510,7560
7511,4500
7512,54707
7513,7590
7514,8944
7515,2820
7516,196995
7517,6375
7518,100188
7519,11900
7520,1848
7521,8137
7522,6134
7523,7810
7524,6000
7525,1348
7526,6401
7527,1635
7528,9300
7529,7000
7530,7489
7531,5882
7532,3504
7533,4368
7534,7481
7535,6004
7536,3600
7537,3240
7538,5355
7539,4337
7540,5453
7541,12293
7542,5512
7543,4160
7544,9519
7545,48352
7546,8300
7547,6380
7548,6000
7549,7742
7550,7200
7551,9900
7552,219527
7553,8820
7554,6445
7555,10374
7556,4997
7557,4500
7558,877
7559,4006
7560,7236
7561,10436
7562,9509
7563,15101
7564,3750
7565,8372
7566,8098
7567,6337
7568,6930
7569,5928
7570,10748
7571,10500
7572,4750
7573,7225
7574,47480
7575,5060
7576,10814
7577,9281
7578,15335
7579,10308
7580,9202
7581,4080
7582,8065
7583,11600
7584,6566
7585,4440
7586,4720
7587,11005
7588,4811
7589,600
7590,2875
7591,16008
7592,8440
7593,12264
7594,15354
7595,16500
7596,7439
7597,8442
7598,2180
7599,9581
7600,6000
7601,15750
7602,9000
7603,14560
7604,6500
7605,11670
7606,4800
7607,1310
7608,7200
7609,6900
7610,6600
7611,9000
7612,5845
7613,4840
7614,16909
7615,1307
7616,8470
7617,15400
7618,2268
7619,10585
7620,3100
7621,4128
7622,6000
7623,7735
7624,11884
7625,5400
7626,11779
7627,3080
7628,4000
7629,16000
7630,1329
7631,11070
7632,19500
7633,6009
7634,10350
7635,9458
7636,77603
7637,9087
7638,10890
7639,4184
7640,9775
7641,7500
7642,6250
7643,4600
7644,3600
7645,6000
7646,30480
7647,1074218
7648,7775
7649,35075
7650,17234
7651,7561
7652,6000
7653,145054
7654,5172
7655,15025
7656,6857
7657,7610
7658,13040
7659,22098
7660,8173
7661,5760
7662,1985
7663,9520
7664,145490
7665,7582
7666,4960
7667,10548
7668,6420
7669,3600
7670,9311
7671,10363
7672,19210
7673,38088
7674,6600
7675,4000
7676,19969
7677,11585
7678,9893
7679,8072
7680,7168
7681,18116
7682,2700
7683,2800
7684,7417
7685,11957
7686,7737
7687,3840
7688,7727
7689,7435
7690,10559
7691,9020
7692,4102
7693,10750
7694,27000
7695,5349
7696,5500
7697,48351
7698,70131
7699,5600
7700,9610
7701,6969
7702,7800
7703,7017
7704,3737
7705,8315
7706,10954
7707,6750
7708,5350
7709,9139
7710,16258
7711,2186
7712,12077
7713,7500
7714,5850
7715,5773
7716,16988
7717,6473
7718,10360
7719,24650
7720,16960
7721,5000
7722,6250
7723,7500
7724,12160
7725,10350
7726,5100
7727,3264
7728,12205
7729,1178
7730,11350
7731,38448
7732,2814
7733,8400
7734,1572
7735,9186
7736,4976
7737,7639
7738,4322
7739,3430
7740,4000
7741,27505
7742,6487
7743,1420
7744,6553
7745,7345
7746,55756
7747,9000
7748,21780
7749,7200
7750,4429
7751,14237
7752,15005
7753,15685
7754,6800
7755,8036
7756,5120
7757,9282
7758,67269
7759,5400
7760,4854
7761,9882
7762,3190
7763,8494
7764,68824
7765,34000
7766,12381
7767,10400
7768,9950
7769,1024068
7770,1429
7771,6075
7772,5258
7773,7500
7774,10646
7775,8034
7776,5621
7777,1156
7778,9000
7779,24437
7780,30056
7781,9460
7782,8195
7783,6400
7784,3867
7785,5000
7786,8100
7787,223898
7788,6222
7789,8800
7790,7350
7791,6600
7792,12013
7793,12013
7794,5000
7795,8886
7796,43093
7797,8500
7798,10890
7799,4600
7800,9070
7801,4183
7802,5750
7803,6300
7804,9583
7805,4065
7806,8280
7807,6380
7808,2323
7809,6022
7810,6000
7811,215622
7812,8625
7813,3900
7814,24330
7815,10126
7816,9142
7817,7392
7818,9934
7819,6370
7820,1458
7821,6180
7822,7260
7823,11201
7824,4305
7825,6000
7826,6200
7827,25248
7828,4000
7829,7200
7830,11375
7831,4160
7832,22605
7833,263538
7834,7500
7835,7042
7836,5400
7837,18450
7838,5525
7839,3225
7840,3840
7841,7213
7842,3120
7843,4080
7844,16200
7845,16643
7846,16643
7847,8924
7848,8924
7849,5800
7850,7500
7851,6678
7852,3320
7853,3500
7854,8587
7855,6180
7856,90968
7857,4141
7858,6031
7859,6000
7860,5000
7861,1394
7862,9126
7863,49658
7864,3088
7865,7800
7866,12500
7867,5886
7868,19767
7869,8821
7870,4950
7871,2153
7872,37200
7873,8065
7874,3622
7875,1709
7876,6515
7877,3840
7878,6621
7879,7500
7880,7275
7881,33825
7882,12616
7883,13392
7884,7797
7885,4200
7886,11489
7887,5009
7888,8086
7889,11280
7890,8470
7891,15781
7892,1758
7893,8994
7894,7575
7895,9273
7896,11507
7897,1320
7898,7320
7899,1570
7900,3844
7901,16736
7902,5009
7903,9750
7904,14400
7905,9512
7906,3141
7907,18200
7908,10725
7909,13000
7910,6915
7911,20053
7912,2684
7913,6295
7914,8049
7915,3359
7916,968
7917,13084
7918,36862
7919,3750
7920,7338
7921,7238
7922,11776
7923,5440
7924,6000
7925,3635
7926,8303
7927,9329
7928,6650
7929,7806
7930,7560
7931,9450
7932,12196
7933,4838
7934,6000
7935,149410
7936,22508
7937,4000
7938,14585
7939,14092
7940,7645
7941,5488
7942,12261
7943,10710
7944,9182
7945,6132
7946,4000
7947,7930
7948,31564
7949,2640
7950,1114
7951,27122
7952,4805
7953,7694
7954,6405
7955,7601
7956,7517
7957,17383
7958,6000
7959,6774
7960,7862
7961,6380
7962,6000
7963,8190
7964,9185
7965,9460
7966,10032
7967,7200
7968,2240
7969,34848
7970,7313
7971,5150
7972,5000
7973,39964
7974,9229
7975,12327
7976,6842
7977,3507
7978,4466
7979,12600
7980,3618
7981,11900
7982,5000
7983,13059
7984,4743
7985,4560
7986,7200
7987,6900
7988,6450
7989,17826
7990,9689
7991,3150
7992,4000
7993,1634
7994,4683
7995,8820
7996,6346
7997,19570
7998,6875
7999,15120
8000,7320
8001,13709
8002,7128
8003,6923
8004,4927
8005,12558
8006,3600
8007,7805
8008,7828
8009,10200
8010,11200
8011,9822
8012,9822
8013,4000
8014,10700
8015,7680
8016,26400
8017,171190
8018,9023
8019,8520
8020,4840
8021,5006
8022,6053
8023,8751
8024,19017
8025,8114
8026,6827
8027,4635
8028,8400
8029,6485
8030,5750
8031,8290
8032,4063
8033,8680
8034,7208
8035,2841
8036,2964
8037,5000
8038,19585
8039,1259
8040,6807
8041,3819
8042,3707
8043,21375
8044,27007
8045,7100
8046,9752
8047,1620
8048,39000
8049,14866
8050,5000
8051,6625
8052,4805
8053,10043
8054,2159
8055,13468
8056,233481
8057,43560
8058,5650
8059,12600
8060,8507
8061,4550
8062,8925
8063,6375
8064,5100
8065,8690
8066,10530
8067,4000
8068,6179
8069,5500
8070,30000
8071,6000
8072,10344
8073,10215
8074,35100
8075,4606
8076,7725
8077,34222
8078,11123
8079,122403
8080,7957
8081,7210
8082,41811
8083,25741
8084,7500
8085,2660
8086,4450
8087,8640
8088,7260
8089,8199
8090,1286
8091,7350
8092,13068
8093,10525
8094,34528
8095,1281
8096,3060
8097,53696
8098,9973
8099,7950
8100,9750
8101,5336
8102,7268
8103,8150
8104,6927
8105,2446
8106,4960
8107,5150
8108,4018
8109,5310
8110,6605
8111,46638
8112,2577
8113,4233
8114,9764
8115,7800
8116,3000
8117,8000
8118,7620
8119,18200
8120,7800
8121,7150
8122,5857
8123,7587
8124,1695
8125,7896
8126,7896
8127,9222
8128,6750
8129,8722
8130,6950
8131,7000
8132,11583
8133,4560
8134,4080
8135,11100
8136,12105
8137,8414
8138,3172
8139,10637
8140,20001
8141,1107
8142,39586
8143,20553
8144,6660
8145,2731
8146,11270
8147,6000
8148,12500
8149,7500
8150,6875
8151,7200
8152,6952
8153,9200
8154,78408
8155,9100
8156,59612
8157,10200
8158,36769
8159,9927
8160,7600
8161,57063
8162,5000
8163,3128
8164,4320
8165,4160
8166,6500
8167,11036
8168,7725
8169,8382
8170,14000
8171,6000
8172,7200
8173,6684
8174,8112
8175,15000
8176,8778
8177,6120
8178,8229
8179,10240
8180,37045
8181,7560
8182,11205
8183,8100
8184,1079
8185,6930
8186,98445
8187,24550
8188,10152
8189,8605
8190,5100
8191,11023
8192,9450
8193,12092
8194,4700
8195,193593
8196,1987
8197,10800
8198,8560
8199,7800
8200,13787
8201,3439
8202,12527
8203,10250
8204,7187
8205,4720
8206,14626
8207,5920
8208,286181
8209,39634
8210,7500
8211,5800
8212,17400
8213,29258
8214,7381
8215,4370
8216,21785
8217,6170
8218,9247
8219,13526
8220,7768
8221,8370
8222,7108
8223,7800
8224,1989
8225,1056
8226,12244
8227,14600
8228,5150
8229,5946
8230,3068
8231,10052
8232,5202
8233,8505
8234,9905
8235,4080
8236,8868
8237,7404
8238,6000
8239,5002
8240,11900
8241,20104
8242,9225
8243,7389
8244,7630
8245,6947
8246,1265
8247,5185
8248,21750
8249,8500
8250,8462
8251,9085
8252,4760
8253,5150
8254,9000
8255,10117
8256,3834
8257,5200
8258,21115
8259,5880
8260,6398
8261,9750
8262,7620
8263,8370
8264,10079
8265,2880
8266,14010
8267,13104
8268,9800
8269,7875
8270,18439
8271,5500
8272,5100
8273,2675
8274,10426
8275,10426
8276,5750
8277,32718
8278,20193
8279,6893
8280,8604
8281,12929
8282,2356
8283,2040
8284,9000
8285,8442
8286,9250
8287,1253
8288,2542
8289,10052
8290,1755
8291,9513
8292,35280
8293,43301
8294,33671
8295,11900
8296,8750
8297,210395
8298,11900
8299,11750
8300,10834
8301,8140
8302,3480
8303,21804
8304,8568
8305,6872
8306,9235
8307,19115
8308,8049
8309,13775
8310,5333
8311,7897
8312,4860
8313,8308
8314,7200
8315,5000
8316,10962
8317,4533
8318,10078
8319,47044
8320,9840
8321,1182
8322,6232
8323,5750
8324,5500
8325,3000
8326,7291
8327,10800
8328,15400
8329,4815
8330,6731
8331,9000
8332,4900
8333,48351
8334,4681
8335,6200
8336,7370
8337,6400
8338,65501
8339,9002
8340,5030
8341,5030
8342,9360
8343,1827
8344,13315
8345,6000
8346,2998
8347,5600
8348,7992
8349,3800
8350,3840
8351,9988
8352,5012
8353,5007
8354,4000
8355,5100
8356,6766
8357,8200
8358,3750
8359,7080
8360,11250
8361,5193
8362,53428
8363,7287
8364,6002
8365,6700
8366,10291
8367,67518
8368,9507
8369,7397
8370,7804
8371,7200
8372,9240
8373,6300
8374,1221
8375,13120
8376,5421
8377,5080
8378,49222
8379,6120
8380,4781
8381,15170
8382,9706
8383,10790
8384,1309
8385,6800
8386,8000
8387,12855
8388,9030
8389,8100
8390,1221
8391,2935
8392,9122
8393,3140
8394,5686
8395,9182
8396,12155
8397,8008
8398,6275
8399,2746
8400,2643
8401,10316
8402,9831
8403,5750
8404,1533
8405,12410
8406,6240
8407,9176
8408,27441
8409,8536
8410,9147
8411,43000
8412,5100
8413,6600
8414,9600
8415,11304
8416,7110
8417,36665
8418,15246
8419,13510
8420,7200
8421,11900
8422,3000
8423,2788
8424,36585
8425,8160
8426,4800
8427,4978
8428,1162
8429,8438
8430,6050
8431,3844
8432,7920
8433,6120
8434,6120
8435,6380
8436,7200
8437,15258
8438,8500
8439,7200
8440,8775
8441,12000
8442,5757
8443,453895
8444,9226
8445,5070
8446,14694
8447,7701
8448,6970
8449,9900
8450,107386
8451,5029
8452,3731
8453,3774
8454,9743
8455,7250
8456,9135
8457,5000
8458,1461
8459,8580
8460,10588
8461,6400
8462,7632
8463,14071
8464,7200
8465,7440
8466,26615
8467,8995
8468,5700
8469,18743
8470,15304
8471,9448
8472,5032
8473,3060
8474,14450
8475,16500
8476,14061
8477,8319
8478,13118
8479,19785
8480,13457
8481,6301
8482,8300
8483,5808
8484,5669
8485,18600
8486,9406
8487,14925
8488,8366
8489,5000
8490,5000
8491,7232
8492,8865
8493,4547
8494,8152
8495,6000
8496,10800
8497,5488
8498,9398
8499,12891
8500,8466
8501,33826
8502,7560
8503,6250
8504,2500
8505,10866
8506,10866
8507,11040
8508,5240
8509,8676
8510,9180
8511,6259
8512,3200
8513,8000
8514,27972
8515,5000
8516,34830
8517,10196
8518,8250
8519,7142
8520,5000
8521,11455
8522,5150
8523,185130
8524,9163
8525,9583
8526,6180
8527,8400
8528,9630
8529,8075
8530,5040
8531,4274
8532,6380
8533,6380
8534,9874
8535,7338
8536,1973
8537,230868
8538,9127
8539,8520
8540,11131
8541,35169
8542,7884
8543,7200
8544,87555
8545,2970
8546,6504
8547,5500
8548,6320
8549,9065
8550,14322
8551,44001
8552,8333
8553,15000
8554,9706
8555,3175
8556,9380
8557,7092
8558,118047
8559,9040
8560,4411
8561,6450
8562,5000
8563,6014
8564,8876
8565,8400
8566,9112
8567,7739
8568,15593
8569,3120
8570,5200
8571,3893
8572,11374
8573,49223
8574,8721
8575,22445
8576,8270
8577,5527
8578,9601
8579,14255
8580,50994
8581,8031
8582,54885
8583,3521
8584,5652
8585,7210
8586,17859
8587,4060
8588,43560
8589,8400
8590,5012
8591,8483
8592,6507
8593,34848
8594,21465
8595,8382
8596,974
8597,7000
8598,15090
8599,11176
8600,6000
8601,3659
8602,14878
8603,10051
8604,4270
8605,10006
8606,295772
8607,7040
8608,8686
8609,5106
8610,6500
8611,115670
8612,9690
8613,10459
8614,6130
8615,1923
8616,185130
8617,8580
8618,7830
8619,20339
8620,11407
8621,8700
8622,6250
8623,8636
8624,125452
8625,5280
8626,6970
8627,5040
8628,269345
8629,11250
8630,9600
8631,9600
8632,5200
8633,8308
8634,13380
8635,10698
8636,7034
8637,26571
8638,27517
8639,7900
8640,8372
8641,9779
8642,7980
8643,10000
8644,8000
8645,4558
8646,10300
8647,10829
8648,9779
8649,2475
8650,43560
8651,8498
8652,9980
8653,7068
8654,7980
8655,165528
8656,1088
8657,9000
8658,4592
8659,10838
8660,12506
8661,19965
8662,17334
8663,7068
8664,266587
8665,4200
8666,7410
8667,1827
8668,9875
8669,32340
8670,8459
8671,11750
8672,7903
8673,6837
8674,6375
8675,7494
8676,12378
8677,4635
8678,4488
8679,8526
8680,6149
8681,8375
8682,38781
8683,1741
8684,26375
8685,14005
8686,8932
8687,6000
8688,6609
8689,39529
8690,4324
8691,21883
8692,6440
8693,6000
8694,9900
8695,4020
8696,5506
8697,4498
8698,3500
8699,1860
8700,25046
8701,15210
8702,8410
8703,7535
8704,9195
8705,4275
8706,7210
8707,339332
8708,4000
8709,11900
8710,3588
8711,4004
8712,6146
8713,4000
8714,6720
8715,8107
8716,6400
8717,6846
8718,3565
8719,7957
8720,12593
8721,8370
8722,5627
8723,7830
8724,15949
8725,6250
8726,8160
8727,3332
8728,12219
8729,6414
8730,37647
8731,5760
8732,2380
8733,3565
8734,8632
8735,3990
8736,10968
8737,33664
8738,7702
8739,35988
8740,12202
8741,8481
8742,15661
8743,5405
8744,4200
8745,10660
8746,7200
8747,6180
8748,6000
8749,6420
8750,3703
8751,1125
8752,6000
8753,12497
8754,49503
8755,8276
8756,4664
8757,4960
8758,5974
8759,8159
8760,16671
8761,8613
8762,1256
8763,12353
8764,10576
8765,169448
8766,929
8767,6200
8768,4000
8769,7920
8770,9843
8771,9600
8772,10000
8773,60960
8774,13124
8775,5000
8776,14279
8777,9935
8778,7434
8779,7200
8780,5544
8781,7707
8782,9800
8783,52707
8784,13295
8785,6380
8786,4346
8787,5000
8788,8400
8789,9380
8790,11752
8791,14400
8792,5500
8793,4984
8794,5040
8795,22081
8796,10840
8797,7700
8798,28270
8799,52322
8800,5005
8801,3680
8802,8792
8803,5460
8804,3750
8805,4400
8806,1312
8807,11054
8808,9450
8809,7599
8810,2589
8811,8400
8812,9963
8813,3750
8814,4590
8815,7490
8816,8737
8817,10291
8818,5080
8819,3080
8820,11571
8821,10384
8822,4600
8823,4095
8824,7465
8825,7350
8826,15531
8827,15939
8828,9135
8829,9734
8830,11447
8831,9052
8832,12620
8833,6136
8834,8700
8835,13736
8836,6050
8837,7111
8838,16789
8839,3825
8840,7200
8841,9143
8842,4604
8843,1140
8844,12997
8845,8467
8846,7200
8847,4100
8848,1251
8849,51212
8850,12556
8851,21043
8852,7200
8853,12498
8854,9600
8855,209088
8856,7077
8857,7434
8858,8000
8859,23345
8860,17986
8861,1350
8862,16940
8863,83200
8864,7601
8865,14027
8866,8239
8867,5400
8868,1111
8869,16475
8870,3757
8871,7700
8872,313672
8873,9600
8874,5000
8875,83199
8876,11536
8877,4489
8878,14439
8879,11325
8880,2807
8881,6653
8882,9210
8883,9000
8884,5140
8885,8142
8886,13579
8887,4800
8888,7252
8889,19080
8890,4045
8891,9600
8892,11250
8893,10950
8894,12500
8895,6641
8896,4500
8897,8839
8898,4000
8899,17300
8900,3760
8901,3826
8902,6930
8903,5576
8904,3800
8905,3800
8906,5000
8907,6650
8908,10207
8909,4622
8910,6833
8911,1150
8912,117176
8913,7419
8914,11214
8915,4590
8916,4590
8917,8400
8918,10800
8919,229125
8920,2231
8921,5759
8922,4400
8923,12196
8924,61855
8925,4320
8926,5090
8927,21370
8928,11548
8929,21494
8930,2132
8931,8100
8932,7964
8933,6360
8934,7930
8935,6423
8936,6452
8937,7700
8938,7618
8939,30410
8940,9641
8941,52062
8942,8127
8943,11901
