,population
7587,2440
7588,1290
7589,1030
7590,1640
7591,1160
7592,2230
7593,1910
7594,1980
7595,1470
7596,1520
7597,1930
7598,1330
7599,1580
7600,1370
7601,3010
7602,1390
7603,1330
7604,1320
7605,2430
7606,1260
7607,1690
7608,3420
7609,2790
7610,1270
7611,2910
7612,1560
7613,770
7614,1770
7615,1100
7616,2890
7617,2110
7618,1220
7619,950
7620,1420
7621,1100
7622,2140
7623,1300
7624,1790
7625,1470
7626,2500
7627,980
7628,2130
7629,1360
7630,1630
7631,2500
7632,2260
7633,2300
7634,1060
7635,940
7636,780
7637,1200
7638,2590
7639,1100
7640,2890
7641,1230
7642,1030
7643,1140
7644,3200
7645,950
7646,1960
7647,3010
7648,1080
7649,2730
7650,2570
7651,3300
7652,4350
7653,3820
7654,2260
7655,3880
7656,2010
7657,950
7658,1730
7659,3070
7660,1500
7661,2160
7662,1960
7663,3950
7664,1100
7665,1400
7666,1020
7667,1600
7668,4230
7669,3090
7670,2320
7671,2440
7672,2020
7673,3270
7674,2260
7675,2020
7676,1000
7677,2030
7678,1730
7679,2010
7680,1540
7681,5330
7682,960
7683,1460
7684,2160
7685,2640
7686,2170
7687,1530
7688,1570
7689,1490
7690,1960
7691,2190
7692,1690
7693,2330
7694,1470
7695,2550
7696,2130
7697,3650
7698,3340
7699,800
7700,3470
7701,1030
7702,1630
7703,2010
7704,1360
7705,2040
7706,2830
7707,2040
7708,1340
7709,2130
7710,3920
7711,2415
7712,3750
7713,1010
7714,990
7715,1200
7716,1060
7717,3200
7718,1810
7719,1670
7720,1850
7721,1100
7722,1660
7723,2400
7724,2900
7725,2140
7726,2670
7727,1090
7728,1970
7729,1250
7730,4040
7731,3220
7732,1310
7733,2060
7734,1750
7735,1150
7736,2050
7737,3230
7738,4170
7739,1940
7740,2390
7741,1440
7742,2230
7743,1210
7744,750
7745,1770
7746,1020
7747,2050
7748,2000
7749,2180
7750,920
7751,3440
7752,1610
7753,1870
7754,1110
7755,2200
7756,790
7757,1630
7758,2100
7759,2690
7760,600
7761,810
7762,1660
7763,1880
7764,2310
7765,2650
7766,3130
7767,860
7768,990
7769,4030
7770,1780
7771,1480
7772,1140
7773,1230
7774,3080
7775,1990
7776,700
7777,1700
7778,860
7779,3160
7780,2500
7781,3000
7782,1670
7783,690
7784,1240
7785,900
7786,2200
7787,960
7788,2130
7789,2020
7790,1060
7791,1230
7792,2510
7793,2510
7794,2720
7795,1070
7796,3580
7797,2230
7798,2500
7799,1670
7800,2150
7801,2020
7802,2230
7803,740
7804,2020
7805,1730
7806,1370
7807,1210
7808,2160
7809,1550
7810,1170
7811,2020
7812,1740
7813,3100
7814,1590
7815,2400
7816,2290
7817,1610
7818,2240
7819,850
7820,920
7821,2590
7822,1340
7823,2420
7824,1420
7825,1360
7826,1510
7827,2650
7828,2120
7829,1200
7830,3190
7831,1050
7832,1300
7833,3970
7834,2990
7835,2440
7836,1170
7837,2270
7838,1280
7839,1950
7840,1930
7841,1970
7842,1820
7843,950
7844,4010
7845,4560
7846,4560
7847,1150
7848,1150
7849,910
7850,2890
7851,1070
7852,2050
7853,1040
7854,3320
7855,740
7856,3380
7857,1210
7858,2480
7859,2010
7860,3230
7861,1170
7862,1250
7863,2070
7864,1050
7865,1400
7866,1120
7867,3150
7868,4540
7869,1400
7870,2500
7871,1390
7872,3160
7873,1310
7874,1740
7875,1490
7876,1300
7877,1460
7878,1030
7879,1970
7880,790
7881,3800
7882,2168
7883,4140
7884,2440
7885,1720
7886,3020
7887,2610
7888,1500
7889,2600
7890,1370
7891,2400
7892,1068
7893,2220
7894,880
7895,1310
7896,1350
7897,1400
7898,1170
7899,1020
7900,1300
7901,2010
7902,1590
7903,1470
7904,1580
7905,1970
7906,2330
7907,7100
7908,1230
7909,2570
7910,3440
7911,3330
7912,1780
7913,2110
7914,2770
7915,1590
7916,1460
7917,2070
7918,2420
7919,2000
7920,1010
7921,3050
7922,1160
7923,2180
7924,1560
7925,1580
7926,1660
7927,2350
7928,1440
7929,2930
7930,1590
7931,1400
7932,3190
7933,4580
7934,1830
7935,2720
7936,1360
7937,1520
7938,2290
7939,2150
7940,1170
7941,1830
7942,2730
7943,1090
7944,2560
7945,1160
7946,1010
7947,1650
7948,2120
7949,960
7950,1509
7951,2270
7952,1954
7953,2800
7954,1270
7955,1810
7956,2410
7957,1690
7958,1190
7959,1280
7960,1460
7961,1600
7962,1770
7963,2800
7964,2680
7965,1680
7966,1120
7967,1040
7968,1790
7969,2410
7970,3370
7971,800
7972,1380
7973,990
7974,1800
7975,1820
7976,2620
7977,2290
7978,2200
7979,2940
7980,1700
7981,860
7982,910
7983,2820
7984,930
7985,2190
7986,3430
7987,2560
7988,770
7989,5230
7990,2440
7991,1650
7992,780
7993,1260
7994,2320
7995,1560
7996,2330
7997,1400
7998,1450
7999,1140
8000,1120
8001,1970
8002,1110
8003,3070
8004,1940
8005,3050
8006,1240
8007,3380
8008,3190
8009,1670
8010,1660
8011,2070
8012,2070
8013,1430
8014,2270
8015,1980
8016,2500
8017,1230
8018,1390
8019,2120
8020,1540
8021,2000
8022,2400
8023,2110
8024,2550
8025,1440
8026,810
8027,1170
8028,3590
8029,2090
8030,3820
8031,1460
8032,2360
8033,1100
8034,2100
8035,1310
8036,750
8037,1720
8038,3370
8039,1200
8040,1830
8041,3870
8042,2220
8043,2920
8044,2540
8045,1970
8046,2170
8047,2350
8048,2630
8049,4120
8050,2440
8051,3480
8052,1900
8053,3160
8054,1330
8055,1420
8056,2570
8057,1270
8058,2470
8059,2590
8060,3030
8061,1240
8062,1040
8063,2320
8064,1190
8065,2030
8066,1390
8067,2050
8068,3050
8069,1240
8070,3030
8071,1930
8072,1490
8073,1510
8074,1320
8075,2330
8076,2240
8077,2050
8078,1680
8079,2200
8080,670
8081,1730
8082,2710
8083,3410
8084,1330
8085,1990
8086,1900
8087,1310
8088,1690
8089,1040
8090,1340
8091,1120
8092,9640
8093,2310
8094,2190
8095,1220
8096,1200
8097,3840
8098,2460
8099,1630
8100,970
8101,1780
8102,1760
8103,770
8104,1760
8105,990
8106,1250
8107,1440
8108,1960
8109,2510
8110,2920
8111,1730
8112,1570
8113,970
8114,2800
8115,1580
8116,1220
8117,1550
8118,1220
8119,1651
8120,3150
8121,800
8122,3190
8123,1720
8124,1100
8125,1010
8126,1010
8127,1760
8128,1400
8129,1820
8130,1470
8131,770
8132,1340
8133,480
8134,1260
8135,870
8136,4010
8137,2340
8138,1770
8139,2660
8140,3600
8141,1230
8142,3270
8143,3100
8144,1900
8145,1750
8146,3380
8147,2090
8148,4120
8149,1260
8150,1800
8151,1960
8152,4460
8153,1330
8154,1820
8155,3360
8156,2860
8157,1460
8158,1900
8159,1790
8160,3100
8161,900
8162,1530
8163,2070
8164,1340
8165,1220
8166,2370
8167,1890
8168,1480
8169,1050
8170,2070
8171,1170
8172,1090
8173,1650
8174,4410
8175,1780
8176,1550
8177,2290
8178,2220
8179,1150
8180,2000
8181,1270
8182,1810
8183,1450
8184,1170
8185,1730
8186,2680
8187,1260
8188,1020
8189,1970
8190,830
8191,5030
8192,800
8193,1330
8194,1030
8195,5660
8196,2330
8197,1540
8198,2040
8199,1540
8200,1920
8201,1870
8202,2960
8203,1690
8204,1610
8205,670
8206,1752
8207,1540
8208,3160
8209,2570
8210,1370
8211,860
8212,1680
8213,930
8214,1820
8215,2120
8216,3330
8217,2520
8218,1560
8219,2250
8220,640
8221,3880
8222,3360
8223,2350
8224,2340
8225,1430
8226,1920
8227,4330
8228,790
8229,2350
8230,1350
8231,1470
8232,1680
8233,1890
8234,2030
8235,1760
8236,1950
8237,1440
8238,2230
8239,1180
8240,2500
8241,2680
8242,2040
8243,2660
8244,2580
8245,1000
8246,1330
8247,1420
8248,1280
8249,2200
8250,1800
8251,1200
8252,1840
8253,960
8254,2890
8255,1290
8256,1140
8257,1750
8258,2580
8259,2650
8260,1470
8261,1640
8262,620
8263,1440
8264,1160
8265,1070
8266,3560
8267,1720
8268,1530
8269,1270
8270,1510
8271,880
8272,2020
8273,1410
8274,860
8275,860
8276,1210
8277,2090
8278,1430
8279,2120
8280,2540
8281,2490
8282,670
8283,1320
8284,950
8285,1870
8286,1840
8287,1410
8288,1050
8289,1400
8290,1630
8291,1900
8292,1890
8293,2980
8294,2885
8295,1980
8296,3020
8297,2980
8298,3290
8299,1580
8300,2090
8301,1100
8302,1870
8303,2390
8304,1320
8305,3430
8306,2250
8307,1710
8308,2160
8309,1400
8310,1560
8311,2300
8312,820
8313,1630
8314,2010
8315,1540
8316,2420
8317,1690
8318,1410
8319,1640
8320,2200
8321,1290
8322,1060
8323,1240
8324,1280
8325,2330
8326,2360
8327,2210
8328,3670
8329,3080
8330,770
8331,2600
8332,1220
8333,2910
8334,1150
8335,1700
8336,1220
8337,1670
8338,2420
8339,2610
8340,960
8341,960
8342,1010
8343,1550
8344,5067
8345,2350
8346,1310
8347,2160
8348,2510
8349,890
8350,1129
8351,1980
8352,2360
8353,2480
8354,2160
8355,1740
8356,2430
8357,1950
8358,910
8359,2360
8360,1130
8361,2150
8362,5270
8363,1300
8364,1050
8365,1380
8366,1610
8367,3150
8368,1520
8369,1990
8370,2500
8371,1890
8372,1840
8373,1220
8374,1370
8375,2710
8376,1760
8377,800
8378,3530
8379,1780
8380,2610
8381,1850
8382,1560
8383,1270
8384,1420
8385,2880
8386,1420
8387,1640
8388,1730
8389,1250
8390,1520
8391,1820
8392,2700
8393,1820
8394,2770
8395,1270
8396,1400
8397,1820
8398,1870
8399,1360
8400,1040
8401,2140
8402,1330
8403,1070
8404,1370
8405,3510
8406,1730
8407,1550
8408,3280
8409,2150
8410,1580
8411,1460
8412,1410
8413,3090
8414,1690
8415,2870
8416,1100
8417,2310
8418,3490
8419,2080
8420,2230
8421,1710
8422,1640
8423,1600
8424,2850
8425,2600
8426,1380
8427,1320
8428,1420
8429,2420
8430,2600
8431,840
8432,1420
8433,1790
8434,1790
8435,1340
8436,1010
8437,1640
8438,2980
8439,1370
8440,2190
8441,1530
8442,1290
8443,5150
8444,2470
8445,1810
8446,2230
8447,2300
8448,2030
8449,2000
8450,3610
8451,3290
8452,1300
8453,1880
8454,2170
8455,1680
8456,1190
8457,940
8458,1010
8459,1290
8460,1480
8461,900
8462,1400
8463,2040
8464,1450
8465,1210
8466,1800
8467,1490
8468,1240
8469,2632
8470,2150
8471,1710
8472,1530
8473,1630
8474,4080
8475,2340
8476,1000
8477,2290
8478,3180
8479,2170
8480,3020
8481,1330
8482,1720
8483,2540
8484,1810
8485,1410
8486,1530
8487,4380
8488,1140
8489,2110
8490,1050
8491,1600
8492,1430
8493,1996
8494,1530
8495,1000
8496,2530
8497,970
8498,2400
8499,1830
8500,2130
8501,3330
8502,560
8503,1210
8504,2380
8505,1370
8506,1370
8507,1740
8508,790
8509,2480
8510,1920
8511,2750
8512,880
8513,2160
8514,2570
8515,2130
8516,3150
8517,1780
8518,1910
8519,1170
8520,900
8521,2650
8522,1170
8523,2630
8524,2150
8525,1430
8526,960
8527,2640
8528,1490
8529,1210
8530,1860
8531,1980
8532,900
8533,900
8534,1490
8535,2980
8536,2660
8537,2790
8538,2800
8539,1590
8540,3240
8541,2130
8542,1510
8543,1750
8544,4010
8545,1650
8546,4050
8547,1320
8548,2310
8549,1440
8550,2330
8551,2430
8552,1390
8553,1150
8554,2120
8555,2300
8556,3320
8557,2400
8558,3580
8559,2100
8560,1550
8561,1570
8562,1480
8563,2720
8564,2270
8565,2410
8566,2730
8567,1540
8568,3120
8569,1480
8570,860
8571,2180
8572,1300
8573,3420
8574,2130
8575,2300
8576,2560
8577,1040
8578,3080
8579,2670
8580,3270
8581,2610
8582,2460
8583,1930
8584,1220
8585,2030
8586,2420
8587,1870
8588,3020
8589,2880
8590,1810
8591,2590
8592,3830
8593,3250
8594,2760
8595,1220
8596,1280
8597,770
8598,1520
8599,2080
8600,570
8601,1500
8602,2510
8603,1980
8604,2500
8605,2720
8606,910
8607,1480
8608,2470
8609,1650
8610,1700
8611,1995
8612,1280
8613,2980
8614,1730
8615,2420
8616,2800
8617,1400
8618,2070
8619,750
8620,1460
8621,2140
8622,740
8623,410
8624,1570
8625,2860
8626,1400
8627,2700
8628,4460
8629,2670
8630,1520
8631,1520
8632,1660
8633,860
8634,2340
8635,2110
8636,1010
8637,2330
8638,6430
8639,1610
8640,1460
8641,2900
8642,1260
8643,1210
8644,3420
8645,2120
8646,2460
8647,3790
8648,2350
8649,620
8650,1920
8651,1050
8652,1360
8653,1180
8654,1560
8655,3300
8656,1100
8657,1770
8658,1200
8659,1330
8660,1570
8661,1610
8662,1100
8663,1810
8664,2930
8665,1780
8666,3050
8667,1540
8668,1380
8669,1890
8670,1570
8671,2540
8672,1520
8673,2780
8674,1730
8675,2340
8676,1300
8677,1420
8678,1470
8679,2850
8680,2360
8681,1610
8682,2420
8683,1470
8684,1410
8685,1840
8686,2450
8687,1500
8688,2080
8689,2770
8690,2370
8691,3000
8692,4430
8693,1550
8694,2290
8695,2560
8696,1240
8697,2590
8698,1370
8699,1360
8700,2060
8701,1120
8702,1630
8703,1590
8704,2480
8705,2700
8706,1930
8707,2490
8708,1000
8709,2130
8710,1060
8711,1730
8712,2810
8713,880
8714,1040
8715,1830
8716,1800
8717,2460
8718,1670
8719,2660
8720,2850
8721,820
8722,2350
8723,1480
8724,2930
8725,1250
8726,2760
8727,2380
8728,1730
8729,1670
8730,2150
8731,930
8732,620
8733,1960
8734,2550
8735,1990
8736,3550
8737,860
8738,2031
8739,1590
8740,3010
8741,2610
8742,1440
8743,1920
8744,1670
8745,1390
8746,2140
8747,1250
8748,1080
8749,2760
8750,2180
8751,1260
8752,1610
8753,2450
8754,4150
8755,960
8756,1340
8757,3000
8758,3080
8759,1130
8760,2280
8761,1952
8762,1280
8763,3690
8764,4610
8765,2920
8766,1230
8767,1580
8768,1220
8769,1020
8770,1510
8771,1830
8772,2750
8773,1860
8774,2720
8775,1360
8776,2340
8777,2600
8778,2090
8779,2260
8780,1390
8781,2300
8782,2810
8783,4060
8784,2790
8785,1290
8786,720
8787,2130
8788,1750
8789,960
8790,1570
8791,3070
8792,2920
8793,1870
8794,1540
8795,1440
8796,2810
8797,2450
8798,1330
8799,3130
8800,730
8801,2480
8802,1270
8803,2230
8804,2880
8805,2434
8806,1120
8807,4080
8808,3720
8809,1430
8810,1560
8811,1700
8812,2510
8813,2600
8814,790
8815,1710
8816,2660
8817,1470
8818,2350
8819,2440
8820,1150
8821,1510
8822,870
8823,1280
8824,2600
8825,2030
8826,1930
8827,3210
8828,1970
8829,4060
8830,3316
8831,1460
8832,2100
8833,1830
8834,1530
8835,1490
8836,860
8837,2130
8838,3580
8839,2420
8840,1900
8841,1330
8842,2150
8843,1370
8844,2430
8845,1640
8846,1010
8847,1500
8848,1740
8849,2090
8850,1850
8851,2790
8852,1480
8853,2280
8854,3180
8855,2350
8856,3910
8857,770
8858,1780
8859,2300
8860,2510
8861,1410
8862,4250
8863,2560
8864,1760
8865,2100
8866,1490
8867,870
8868,1260
8869,2630
8870,1950
8871,2200
8872,1600
8873,1230
8874,1030
8875,1040
8876,2240
8877,1600
8878,2190
8879,1899
8880,1870
8881,1730
8882,1860
8883,1940
8884,670
8885,1820
8886,3810
8887,2060
8888,1520
8889,3450
8890,830
8891,1880
8892,2200
8893,1800
8894,1200
8895,2220
8896,1380
8897,1660
8898,2320
8899,2800
8900,1210
8901,2331
8902,1820
8903,2860
8904,2750
8905,2750
8906,2280
8907,1610
8908,3760
8909,2940
8910,4460
8911,1110
8912,2560
8913,1060
8914,2810
8915,1380
8916,1380
8917,2560
8918,1010
8919,1790
8920,1600
8921,910
8922,2497
8923,1800
8924,2570
8925,1320
8926,1670
8927,2800
8928,3360
8929,2590
8930,1530
8931,1330
8932,2160
8933,1830
8934,1470
8935,1150
8936,1790
8937,1700
8938,1630
8939,3420
8940,1650
8941,2810
8942,2710
8943,3320
8944,720
8945,930
8946,1490
8947,1690
8948,1720
8949,1140
8950,2280
8951,1100
8952,1800
8953,2500
8954,2950
8955,1940
8956,1280
8957,3800
8958,930
8959,1930
8960,2980
8961,2800
8962,3190
8963,1710
8964,1980
8965,1910
8966,3160
8967,1590
8968,1890
8969,2500
8970,1740
8971,1080
8972,1730
8973,2480
8974,1450
8975,2750
8976,2820
8977,1830
8978,1550
8979,1640
8980,1720
8981,2880
8982,1220
8983,1560
8984,1090
8985,1140
8986,1040
8987,2580
8988,2310
8989,1590
8990,1270
8991,1240
8992,2210
8993,2340
8994,1420
8995,1430
8996,2470
8997,2390
8998,1120
8999,2700
9000,3490
9001,1640
9002,1620
9003,1670
9004,1870
9005,1300
9006,2190
9007,1320
9008,1250
9009,2040
9010,2140
9011,2510
9012,2200
9013,2170
9014,2980
9015,1180
9016,1540
9017,1540
9018,3110
9019,1370
9020,2440
9021,1760
9022,2810
9023,2500
9024,3220
9025,2880
9026,2700
9027,2680
9028,1780
9029,2240
9030,1610
9031,1440
9032,1550
9033,1720
9034,1740
9035,3280
9036,2216
9037,1100
9038,1180
9039,2020
9040,1150
9041,2090
9042,1300
9043,2240
9044,3540
9045,2840
9046,2080
9047,1550
9048,1900
9049,2760
9050,1410
9051,1240
9052,4420
9053,3390
9054,1400
9055,2110
9056,1310
9057,1270
9058,2060
9059,2530
9060,1900
9061,2910
9062,1900
9063,2880
9064,2820
9065,1620
9066,3320
9067,3770
9068,1200
9069,2130
9070,1950
9071,1920
9072,2510
9073,1990
9074,1230
9075,3190
9076,5720
9077,2280
9078,1550
9079,1690
9080,1651
9081,2260
9082,1510
9083,1490
9084,2220
9085,2800
9086,2210
9087,2150
9088,1400
9089,2450
9090,980
9091,2800
9092,1240
9093,1610
9094,1510
9095,1670
9096,2320
9097,1900
9098,2390
9099,2110
9100,1470
9101,2670
9102,2540
9103,3450
9104,1700
9105,1810
9106,1550
9107,4110
9108,2080
9109,1100
9110,3950
9111,1250
9112,2620
9113,2290
9114,3500
9115,3500
9116,1690
9117,4500
9118,1120
9119,1740
9120,1010
9121,1010
9122,1200
9123,1020
9124,1850
9125,1830
9126,2070
9127,1160
9128,3280
9129,2340
9130,3690
9131,720
9132,2660
9133,4300
9134,1590
9135,2590
9136,1720
9137,1790
9138,1590
9139,1580
9140,2580
9141,1740
9142,3470
9143,1180
9144,1700
9145,1190
9146,2450
9147,2630
9148,2130
9149,1060
9150,1480
9151,1610
9152,2440
9153,3100
9154,2890
9155,3240
9156,2900
9157,2650
9158,2560
9159,1150
9160,1760
9161,3220
9162,3200
9163,1250
9164,1000
9165,740
9166,2170
9167,2370
9168,2300
9169,1400
9170,3080
9171,2350
9172,2660
9173,1250
9174,1100
9175,3330
9176,3640
9177,1350
9178,1310
9179,1800
9180,1260
9181,2990
9182,1140
9183,2100
9184,2400
9185,1400
9186,2990
9187,1930
9188,980
9189,690
9190,1430
9191,1110
9192,1250
9193,3470
9194,1500
9195,2530
9196,2150
9197,1260
9198,2740
9199,960
9200,1520
9201,1570
9202,3240
9203,1280
9204,2130
9205,1970
9206,2990
9207,1160
9208,1890
9209,2170
9210,1570
9211,3260
9212,1250
9213,1940
9214,2150
9215,3310
9216,3400
9217,2660
9218,950
9219,1480
9220,2840
9221,3240
9222,1961
9223,1100
9224,1500
9225,1480
9226,2510
9227,1490
9228,2190
9229,2530
9230,2440
9231,1040
9232,2450
9233,2210
9234,1050
9235,1050
9236,2730
9237,1620
9238,2410
9239,3420
9240,920
9241,2330
9242,1940
9243,1900
9244,3510
9245,1860
9246,1380
9247,2210
9248,2640
9249,4530
9250,1500
9251,2010
9252,2080
9253,5584
9254,9890
9255,2080
9256,3970
9257,770
9258,2500
9259,2410
9260,1340
9261,2640
9262,2740
9263,1580
9264,2180
9265,1960
9266,1560
9267,2440
9268,990
9269,2210
9270,3080
9271,2900
9272,1020
9273,1900
9274,5770
9275,990
9276,990
9277,2080
9278,2080
9279,1480
9280,1480
9281,1090
9282,2800
9283,1000
9284,1640
9285,1620
9286,2460
9287,1860
9288,1080
9289,1980
9290,1510
9291,1690
9292,1010
9293,2090
9294,1060
9295,1750
9296,890
9297,3020
9298,2030
9299,3170
9300,2470
9301,2060
9302,2120
9303,2180
9304,2300
9305,4200
9306,1480
9307,2240
9308,2740
9309,1830
9310,2000
9311,1380
9312,1620
9313,3180
9314,1140
9315,970
9316,1780
9317,2240
9318,2810
9319,920
9320,1830
9321,1560
9322,5540
9323,2310
9324,1470
9325,3430
9326,2900
9327,1850
9328,2190
9329,2510
9330,3200
9331,1670
9332,1010
9333,5050
9334,1430
9335,1880
9336,2180
9337,1830
9338,970
9339,1170
9340,1010
9341,2140
9342,2230
9343,1140
9344,860
9345,2540
9346,2420
9347,1640
9348,2550
9349,2507
9350,1920
9351,2210
9352,3530
9353,1100
9354,3390
9355,1590
9356,820
9357,2370
9358,1600
9359,1740
9360,1470
9361,1410
9362,1620
9363,2360
9364,1830
9365,2130
9366,990
9367,1010
9368,1720
9369,1630
9370,1310
9371,1610
9372,1850
9373,1270
9374,1420
9375,5220
9376,1410
9377,1170
9378,1860
9379,1620
9380,1280
9381,2750
9382,1420
9383,2000
9384,1100
9385,1720
9386,1240
9387,2170
9388,1800
9389,1160
9390,3030
9391,890
9392,2150
9393,2150
9394,2060
9395,1380
9396,1800
9397,1460
9398,2210
9399,3590
9400,1140
9401,1240
9402,4340
9403,1570
9404,1680
9405,1560
9406,1200
9407,1690
9408,2310
9409,2650
9410,3610
9411,2620
9412,1760
9413,940
9414,4830
9415,3350
9416,1570
9417,2240
9418,1950
9419,1010
9420,1630
9421,1420
9422,3950
9423,1210
9424,1890
9425,1690
9426,2560
9427,1350
9428,3120
9429,1140
9430,2230
9431,1050
9432,4180
9433,1200
9434,3320
9435,1590
9436,2750
9437,1530
9438,1570
9439,1470
9440,1470
9441,3150
9442,2380
9443,2000
9444,1140
9445,1340
9446,1450
9447,2020
9448,1810
9449,3600
9450,1260
9451,1560
9452,4020
9453,3150
9454,1680
9455,1320
9456,2700
9457,1080
9458,3130
9459,4850
9460,1220
9461,1780
9462,1250
9463,1780
9464,1930
9465,2470
9466,1180
9467,2270
9468,1770
9469,2250
9470,1540
9471,820
9472,1580
9473,2430
9474,2160
9475,1770
9476,3580
9477,1890
9478,1910
9479,910
9480,1460
9481,3310
9482,1630
9483,2130
9484,1220
9485,1670
9486,1300
9487,3220
9488,2430
9489,2240
9490,2240
9491,790
9492,1380
9493,1680
9494,2000
9495,1680
9496,1960
9497,2590
9498,3790
9499,2370
9500,1930
9501,2580
9502,890
9503,2160
9504,1970
9505,1570
9506,1480
9507,1480
9508,1430
9509,2720
9510,2420
9511,1400
9512,5844
9513,1840
9514,2530
9515,2810
9516,1020
9517,2550
9518,710
9519,5530
9520,2150
9521,880
9522,1630
9523,1380
9524,2800
9525,2070
9526,830
9527,2770
9528,2060
9529,1490
9530,2120
9531,2810
9532,2400
9533,2460
9534,2030
9535,880
9536,1320
9537,2160
9538,4190
9539,2280
9540,2590
9541,2770
9542,2145
9543,4480
9544,1780
9545,720
9546,2050
9547,2040
9548,920
9549,680
9550,1940
9551,2230
9552,2910
9553,5270
9554,2820
9555,1790
9556,2920
9557,840
9558,1820
9559,1550
9560,1270
9561,2460
9562,2110
9563,920
9564,1500
9565,1440
9566,1610
9567,1970
9568,1150
9569,2110
9570,3580
9571,1000
9572,1680
9573,3950
9574,2390
9575,1820
9576,1100
9577,2280
9578,2530
9579,1940
9580,1360
9581,1660
9582,800
9583,2670
9584,1720
9585,3550
9586,1370
9587,2820
9588,1620
9589,1290
9590,1830
9591,2040
9592,1850
9593,1300
9594,1620
9595,1560
9596,2600
9597,2010
9598,780
9599,1982
9600,1500
9601,2460
9602,2680
9603,5860
9604,1720
9605,1420
9606,1760
9607,2790
9608,2360
9609,1890
9610,3810
9611,1160
9612,2320
9613,3280
9614,980
9615,1640
9616,2060
9617,1500
9618,2360
9619,1940
9620,1280
9621,3630
9622,1820
9623,960
9624,1630
9625,1940
9626,980
9627,3140
9628,2880
9629,1650
9630,1980
9631,860
9632,1430
9633,1260
9634,960
9635,2060
9636,1430
9637,1670
9638,880
9639,1300
9640,2380
9641,520
9642,2680
9643,2140
9644,1820
9645,1820
9646,1050
9647,2100
9648,2210
9649,860
9650,870
9651,2570
9652,2980
9653,2360
9654,2310
9655,2300
9656,2810
9657,2040
9658,3290
9659,2960
9660,2670
9661,2530
9662,1720
9663,3090
9664,3930
9665,1120
9666,3960
9667,4060
9668,2350
9669,2380
9670,1480
9671,2930
9672,1290
9673,2730
9674,1290
9675,2170
9676,1850
9677,2110
9678,960
9679,3910
9680,2590
9681,3080
9682,1630
9683,910
9684,2780
9685,3880
9686,1360
9687,2560
9688,2600
9689,1220
9690,1560
9691,2080
9692,1490
9693,2020
9694,1530
9695,3450
9696,1400
9697,1730
9698,1370
9699,1050
9700,2840
9701,1010
9702,1210
9703,1720
9704,2710
9705,3110
9706,1250
9707,1900
9708,1740
9709,2070
9710,3030
9711,3610
9712,1520
9713,2780
9714,5545
9715,2590
9716,1150
9717,920
9718,2110
9719,1170
9720,1900
9721,1900
9722,3290
9723,2660
9724,2160
9725,2700
9726,1980
9727,2600
9728,1280
9729,1710
9730,1270
9731,1890
9732,3440
9733,1190
9734,1030
9735,1240
9736,1730
9737,4610
9738,1590
9739,1760
9740,1330
9741,2340
9742,3740
9743,1150
9744,1750
9745,3890
9746,1770
9747,1160
9748,1440
9749,2600
9750,2640
9751,1010
9752,1840
9753,1720
9754,1280
9755,1700
9756,1980
9757,1160
9758,1980
